,no_items,total_value
5290,3,342.8318344731117
5291,3,127.40100703401673
5292,6,345.1317463675543
5293,13,49.77891444455098
5294,8,68.52078269224576
5295,8,147.39919301705433
5296,9,123.39402889688054
5297,10,104.42116663043493
5298,10,347.7879323443683
5299,2,358.24554538236725
5300,6,117.57369595016863
5301,2,323.83594514314274
5302,1,114.65856040997468
5303,3,382.81833541730975
5304,1,81.74145377541475
5305,12,71.80071864093962
5306,3,354.98932951406346
5307,8,344.716995125223
5308,3,397.8122486963908
5309,7,72.34587674234058
5310,3,340.36047057882166
5311,1,358.7455583645714
5312,9,114.03022156319848
5313,13,335.2767906537464
5314,8,354.5278620592914
5315,1,371.40052435220167
5316,2,327.024430671371
5317,2,386.3043459298214
5318,6,319.29056626245597
5319,1,70.47195233778024
5320,9,373.1756594696647
5321,11,363.4433740714063
5322,2,353.469377012664
5323,11,323.06754134263986
5324,1,353.55279410030835
5325,1,312.72495519697435
5326,12,63.93604649146249
5327,2,333.454836649923
5328,2,357.0193141544035
5329,11,333.84639289157286
5330,11,129.17418929983768
5331,8,96.47972965395535
5332,9,120.29310381003091
5333,8,393.65266668893895
5334,2,113.26803622616808
5335,9,342.90733357899677
5336,10,93.47131802448031
5337,1,96.0646042917818
5338,8,337.8280838052202
5339,14,81.01490195171117
5340,2,122.20158433847175
5341,12,330.6663800633365
5342,9,104.3372710128795
5343,3,349.95803966387416
5344,10,135.05906902462706
5345,10,357.8138518589984
5346,2,373.9066856773025
5347,8,55.370454478439704
5348,7,88.97867839030145
5349,8,336.12688068252993
5350,13,85.97751992952854
5351,11,101.3443333724964
5352,8,307.6416466014626
5353,2,83.974680047731
5354,8,46.7540416944385
5355,9,95.81551475568305
5356,3,312.19630237730195
5357,3,89.27159680995521
5358,2,389.3340334562382
5359,13,356.3237332400771
5360,14,84.52737867402021
5361,3,356.9269047953143
5362,1,349.6118787356098
5363,2,379.20819416759457
5364,2,325.66925054001416
5365,14,429.18840227033587
5366,3,82.18221436000948
5367,9,327.88262618272904
5368,10,349.6223026499321
5369,2,118.26485234637445
5370,3,78.65725799335243
5371,7,352.0011777834584
5372,8,92.8981867424683
5373,2,333.179316789873
5374,2,426.3888688882361
5375,12,55.326339182554094
5376,7,368.93510854558565
5377,2,127.69113321963842
5378,12,312.8407932508392
5379,9,301.35996217588934
5380,8,126.28421348872216
5381,2,305.4262382708486
5382,9,308.7660581107911
5383,11,345.9532046753565
5384,4,357.7062018809699
5385,9,113.14214932435495
5386,1,366.8127576804285
5387,1,361.67842185014723
5388,11,147.4764237271744
5389,2,330.4177912247838
5390,1,351.61414854907076
5391,9,325.22208504558176
5392,9,369.5352810428353
5393,3,345.01892847678073
5394,2,84.0283468984399
5395,1,112.67020877099202
5396,1,359.84414062621886
5397,2,96.98076946892405
5398,11,332.4453061074162
5399,13,110.93452172848559
5400,14,142.9969253581294
5401,11,106.6568799959436
5402,9,312.6574148444206
5403,12,346.00957427553516
5404,14,106.75051311915746
5405,2,355.47565554715305
5406,3,138.9973733063313
5407,3,310.1809497265242
5408,3,312.7735969541984
5409,10,87.89728818272552
5410,3,118.6590250504633
5411,2,353.65720352060146
5412,2,370.4764085450041
5413,11,70.28913744289652
5414,2,332.2936583629334
5415,13,86.04227656838157
5416,10,359.9725510990262
5417,3,94.84219540126647
5418,8,123.59085959962458
5419,12,369.26457436332964
5420,10,74.74934428451762
5421,11,358.9242002147745
5422,9,372.7626393452962
5423,2,75.82365931861803
5424,13,352.1098709514899
5425,2,347.21680610738133
5426,8,359.1825927158772
5427,12,370.33246896600406
5428,12,88.64596566041024
5429,12,101.56313824195871
5430,2,359.2529148008252
5431,10,357.7244478001014
5432,10,316.9404030440092
5433,2,319.7657161447589
5434,7,380.49296717809887
5435,3,403.5184543272355
5436,14,87.66762769139818
5437,3,125.70510661060106
5438,11,316.30222551843605
5439,4,359.00686248061663
5440,3,92.26094096226205
5441,2,311.6179517824307
5442,2,338.64103132833935
5443,9,344.92817476379724
5444,9,362.66361765526733
5445,3,384.3274684122222
5446,11,334.09106592173976
5447,13,365.02377750963103
5448,2,312.04484872162277
5449,2,98.59850245108694
5450,10,325.66760554766074
5451,3,334.761177401586
5452,12,362.5718869677222
5453,12,327.2493984353305
5454,2,91.16485957041768
5455,15,86.00530992688999
5456,9,338.80200030810687
5457,11,292.7626121917949
5458,3,112.19375440684017
5459,5,309.1843320005485
5460,13,103.13947753352362
5461,3,344.0453494495195
5462,2,87.85812209289575
5463,3,336.21015478899693
5464,1,371.93069196458276
5465,12,324.45029845253873
5466,1,77.06607542622096
5467,2,331.3634579383606
5468,10,380.03716032322086
5469,11,324.65677071559327
5470,8,330.9656246794353
5471,8,110.21753593249082
5472,12,341.2522526333529
5473,14,347.73664605572424
5474,13,392.72570100877044
5475,3,341.1150230862378
5476,10,381.12470599511323
5477,2,400.09365571167774
5478,3,100.04800387263458
5479,11,362.4178068179596
5480,1,72.70838882025896
5481,9,366.04289906050485
5482,13,150.9735519031662
5483,12,339.77597213532056
5484,11,315.6712891067523
5485,2,99.33146072699188
5486,11,375.3760579667352
5487,11,70.45424394556197
5488,3,306.58266521454215
5489,13,86.02285190710262
5490,2,302.31254862834516
5491,2,365.7185273172856
5492,10,112.90272246692794
5493,3,75.1699868099803
5494,3,314.6765215805531
5495,12,332.05527790505346
5496,9,314.6015209025272
5497,1,388.0927749421273
5498,5,338.2276771115699
5499,10,374.47224564595615
5500,10,352.30022007021637
5501,9,360.4599031316404
5502,11,31.545842797325506
5503,12,389.5252779824997
5504,13,355.1071133591079
5505,3,60.903420219189144
5506,7,363.2918271993101
5507,9,346.44199595737604
5508,2,347.69819556915144
5509,1,121.92419619862451
5510,2,379.6460128371382
5511,9,357.98398400267695
5512,1,86.78516794122831
5513,13,97.92198846380029
5514,9,356.98944045770867
5515,2,99.68822535904415
5516,13,99.62629219221414
5517,2,374.94221938778907
5518,12,126.3006112329026
5519,3,306.27741096380356
5520,11,379.872088841432
5521,8,361.6473705132886
5522,12,138.22388315797434
5523,2,349.5999019675262
5524,4,349.27566932752273
5525,2,86.62086395285561
5526,7,352.32543161344086
5527,10,396.91230042171316
5528,8,328.6836936678437
5529,2,369.95759092028
5530,5,125.52651029630324
5531,14,336.2312743891999
5532,10,308.187132248551
5533,10,102.55952131871642
5534,9,356.304955513144
5535,12,373.4842549588814
5536,10,320.05940999497176
5537,1,346.4193287092332
5538,2,362.2575783580313
5539,12,88.46046996487435
5540,12,346.97170246372525
5541,9,73.9026086558351
5542,3,104.87945117346018
5543,3,379.0611244248442
5544,3,89.03130034134745
5545,8,320.27825499016546
5546,13,73.6229083606676
5547,11,101.09211519323388
5548,3,305.514077370078
5549,2,403.952844868403
5550,5,370.182672648237
5551,9,48.82920866233793
5552,2,380.7683321055957
5553,4,334.6642892110935
5554,3,95.2723926029777
5555,9,358.57035034650073
5556,12,351.1086523276099
5557,9,124.74719590812153
5558,2,123.71954434360526
5559,2,348.44719876278054
5560,3,374.85154249477614
5561,10,68.62630711327189
5562,8,110.7508072250367
5563,1,77.02999422357132
5564,10,85.9978540602331
5565,2,95.72590504467198
5566,6,355.30890826112164
5567,2,401.9239523375205
5568,9,92.68288022430436
5569,9,83.18600713249151
5570,3,309.5122159416877
5571,8,349.59997143959527
5572,2,366.809494906662
5573,11,372.52886740112626
5574,13,314.35602330609856
5575,13,60.97978596079476
5576,1,345.53270395660326
5577,12,132.35749342463674
5578,11,318.5915584885009
5579,10,356.4929758422412
5580,8,314.3656591554332
5581,15,332.9663253967069
5582,10,331.0581306724455
5583,2,78.9882155669328
5584,10,310.49999755235257
5585,13,121.72208786981348
5586,2,304.96190506570764
5587,8,382.7815416299323
5588,10,378.73288603566283
5589,10,102.11454768325181
5590,11,118.20544079047725
5591,8,342.77524626592736
5592,11,92.81504618078601
5593,2,303.72323019553016
5594,13,375.797108170547
5595,3,383.03404343635674
5596,2,343.91946071814533
5597,14,426.80508439237923
5598,7,105.42516874235304
5599,3,367.0097760879612
5600,10,107.78076841035424
5601,9,354.80662476317184
5602,11,109.67020836408133
5603,2,377.4239001694984
5604,12,375.26190255858535
5605,10,90.57717563620308
5606,9,367.6455685509695
5607,3,137.25782378594045
5608,2,315.1674544398906
5609,10,369.8474860965073
5610,1,21.64338291280218
5611,10,375.4919589456242
5612,11,353.67382466410965
5613,13,69.55313607231231
5614,9,339.9041412440764
5615,11,112.4831350086993
5616,13,111.86872418273892
5617,2,325.31777994352996
5618,10,71.35387986990813
5619,12,325.7814785564825
5620,6,370.49728097484257
5621,3,78.99350042218661
5622,1,310.56742750672373
5623,2,90.67881391261409
5624,10,322.77721574271663
5625,3,141.6288926785079
5626,2,388.2329948793962
5627,1,327.94626404492794
5628,11,394.41047636696186
5629,2,355.6615215429141
5630,9,359.7680564786998
5631,10,368.0047551487639
5632,1,356.3528681598285
5633,2,117.17686411361593
5634,1,386.51263235620365
5635,3,365.9406903569678
5636,2,393.7163822931627
5637,12,119.56622309934285
5638,3,325.491801680737
5639,7,372.372254714598
5640,13,85.01986218951569
5641,4,354.6220333142208
5642,1,60.27680494778376
5643,15,133.93280718719006
5644,10,354.4934716869191
5645,2,139.93806865343475
5646,12,339.2429035656647
5647,3,77.2004617481246
5648,4,363.7742236030036
5649,3,112.580346158756
5650,4,305.23712788311565
5651,11,377.40568295620193
5652,10,144.16343349454425
5653,3,317.7456499311849
5654,10,317.33473532329964
5655,1,146.80278802988624
5656,13,357.9536439815994
5657,2,149.7260384573426
5658,13,335.33899970027414
5659,12,331.9228385274788
5660,3,364.3535279333651
5661,3,61.00485046018625
5662,9,333.19369828710813
5663,1,129.62070858841105
5664,3,121.9595450738841
5665,9,344.06883619921996
5666,2,396.6123739498044
5667,11,323.8920306685038
5668,1,83.72036944528858
5669,3,96.64207215209518
5670,10,359.87459614369783
5671,9,328.6423857173093
5672,11,322.0437553819665
5673,14,108.21697909929283
5674,9,375.8252224005199
5675,3,352.5462932380095
5676,8,102.54489828910808
5677,2,62.7581931682594
5678,3,325.1089671349895
5679,11,94.56873804837349
5680,11,87.84110691144369
5681,1,92.86341965613964
5682,14,364.18844160030835
5683,11,399.6771691916712
5684,6,357.69702747670334
5685,13,404.51295553670536
5686,2,118.80569018816132
5687,10,345.20998838022706
5688,14,338.4974088197654
5689,8,326.8213328449475
5690,14,324.490985884627
5691,6,312.92617933882025
5692,2,346.2620328279193
5693,13,345.19472265110153
5694,3,122.7118445685457
5695,4,100.22154332536842
5696,9,96.47476557269104
5697,9,122.92639338120017
5698,2,329.1924240734676
5699,2,330.69691814361624
5700,9,367.2318983947324
5701,8,367.6921746564311
5702,2,74.44395002972709
5703,2,135.60011431206675
5704,1,83.52178222199247
5705,11,321.5008475654535
5706,2,319.9392624412204
5707,13,325.0929815762789
5708,1,338.5896445076718
5709,12,385.051132432842
5710,1,326.80532476244963
5711,13,103.58459462707731
5712,2,307.2682427797449
5713,11,305.0297555336481
5714,11,320.53102277875894
5715,8,357.8812827610886
5716,10,361.164932433968
5717,3,315.10932400345644
5718,3,336.0538363566632
5719,2,402.5044205114139
5720,2,383.66356083035043
5721,9,118.75867938205269
5722,13,341.704760281069
5723,9,326.2123243504807
5724,13,86.3625338533458
5725,9,138.09367224949133
5726,1,90.92171995277008
5727,2,346.3304754546079
5728,3,295.4387731510817
5729,7,87.65537249967166
5730,9,119.28385092730474
5731,13,329.4741964952724
5732,1,387.92999805219705
5733,5,330.949421560024
5734,11,325.8766009439661
5735,1,359.1680073624728
5736,2,143.72731064525118
5737,11,132.16665839890885
5738,1,363.7445180820454
5739,2,119.03800804000171
5740,9,358.574232325797
5741,12,358.0610054026005
5742,11,354.88333098667744
5743,3,108.70546136936181
5744,2,340.4857249134987
5745,3,85.52956223013929
5746,9,366.0134810356708
5747,2,339.56504844305215
5748,11,427.7698074915547
5749,1,62.54536985677666
5750,3,88.36319283610098
5751,12,97.49922452490048
5752,13,333.31493247973185
5753,8,143.47602681978094
5754,2,342.4796286527459
5755,1,82.23106837592124
5756,14,332.37495307050943
5757,8,338.5840449700946
5758,1,340.5468847237275
5759,7,64.36412319210137
5760,12,405.02178310340764
5761,6,350.37257148887596
5762,1,122.95542082055857
5763,9,338.74222000725524
5764,6,131.1639240017135
5765,2,88.39574050735403
5766,10,344.49641518829407
5767,13,143.07602304283517
5768,2,401.92308608011604
5769,3,332.2283679928745
5770,9,362.6578756022585
5771,10,67.91877453457197
5772,14,348.0346208900868
5773,8,372.0474808727659
5774,2,93.08649439864207
5775,9,353.3053456604885
5776,13,98.93232022051454
5777,11,344.8294311815762
5778,11,351.9973181270091
5779,3,87.62922078691535
5780,7,342.6091434921041
5781,10,66.4315108171192
5782,9,128.77447048209785
5783,2,47.82697149422379
5784,5,342.9868148297953
5785,10,121.4534523020235
5786,2,355.9105955375377
5787,2,95.40191837014561
5788,8,315.9970829790097
5789,9,349.8204068329826
5790,2,330.9147956297698
5791,3,350.9772673284283
5792,3,136.5596254753433
5793,10,328.060936721406
5794,12,84.94728459576308
5795,3,345.0315158911403
5796,6,366.68680163975
5797,3,354.06688582104573
5798,9,63.27094574357036
5799,2,99.13727520190079
5800,10,325.9900176785591
5801,2,125.32255327190174
5802,14,98.2793320145613
5803,9,336.41783845919633
5804,12,348.91182854979286
5805,3,337.4936454840213
5806,3,114.15699137292349
5807,9,139.48945736799843
5808,3,318.59173313307303
5809,4,337.7227400421783
5810,11,363.00455396523466
5811,2,90.48498343247316
5812,7,306.51349694905633
5813,12,316.48325155821607
5814,3,287.1588419330692
5815,9,394.2485014159128
5816,2,66.16490984253878
5817,8,69.6322849919884
5818,11,348.6438902235042
5819,6,385.6089437850551
5820,5,394.81034168377437
5821,3,304.6693025543922
5822,8,58.647240388666724
5823,2,367.72041842136724
5824,3,97.34434123703059
5825,13,361.8214083586396
5826,1,366.1289072362397
5827,11,131.82221145095357
5828,2,321.2064087780607
5829,2,361.4762535348047
5830,10,116.53558130286173
5831,11,107.80682705754107
5832,7,356.64376938775933
5833,9,312.79800179351946
5834,9,81.37735509152337
5835,6,343.62663783867606
5836,14,120.66107247912043
5837,12,151.0129809652654
5838,10,371.6432486102611
5839,10,352.92203147451727
5840,1,352.99933644283726
5841,2,384.18108789549365
5842,10,120.05219839477995
5843,1,153.35105736287954
5844,9,384.6647861343789
5845,2,74.1669518369114
5846,6,335.28470482832904
5847,11,337.54903808850753
5848,4,101.7541339630914
5849,3,338.8236038320619
5850,8,73.67072841060025
5851,12,380.9199081881987
5852,2,324.8830300447763
5853,1,351.1000917814383
5854,10,120.92595773653117
5855,2,353.0826788642213
5856,2,390.84735065062057
5857,3,332.9796472076939
5858,2,104.04159833892592
5859,10,288.90788003380317
5860,1,330.5101209970741
5861,1,371.83815959829445
5862,9,325.46907158589244
5863,4,355.46774293106586
5864,7,352.41626996920644
5865,9,372.8658133489231
5866,2,99.27764170473976
5867,1,350.9445998938341
5868,8,351.3859921695039
5869,13,110.39459281167963
5870,3,92.27056847620118
5871,1,376.5994377322076
5872,1,297.0888116575228
5873,10,326.6714353417673
5874,2,73.68901746749219
5875,3,376.6956286432701
5876,12,121.61815585622747
5877,3,101.30132409097295
5878,1,90.6077853461156
5879,10,399.9424789532561
5880,3,116.4880687557536
5881,10,111.3282744331479
5882,8,359.4758839975336
5883,8,112.42273869721585
5884,2,350.04066757898335
5885,2,330.0866880410222
5886,10,348.2726258659972
5887,8,321.05947843772475
5888,1,335.38261747920706
5889,3,102.52859153597777
5890,3,381.3024464146973
5891,8,326.24695715718815
5892,7,110.46796060555408
5893,12,347.7633440658113
5894,2,118.58952692755634
5895,10,329.15657146477514
5896,7,337.99412406363507
5897,8,78.47927306622572
5898,9,91.54236814979677
5899,10,341.42750856800683
5900,11,136.58314547958918
5901,11,347.04695482679455
5902,8,357.06146382341257
5903,2,310.92793993849307
5904,3,356.4180284341812
5905,2,364.28371611918635
5906,2,340.86018346143203
5907,12,355.54923077570305
5908,4,342.8512440590295
5909,3,108.91674643791639
5910,1,369.4513398540394
5911,1,328.449662902571
5912,8,331.4014428705218
5913,3,345.7567233655315
5914,13,52.316870717438775
5915,12,100.57390714204682
5916,1,64.98834881822177
5917,1,353.1349048168374
5918,10,118.6749332898225
5919,2,67.90132641559345
5920,8,120.12635396663337
5921,1,339.1595874607806
5922,9,368.3774076541423
5923,3,349.06150478108964
5924,2,313.3980767114181
5925,11,364.295983020775
5926,1,347.72545453782647
5927,1,381.9940348493241
5928,5,162.98506030889155
5929,11,322.3658860385401
5930,12,343.2543786204779
5931,14,77.94556363674218
5932,3,367.5078543133059
5933,2,130.42232619889216
5934,2,372.16617696483087
5935,9,288.4687590877287
5936,7,342.37383823491876
5937,3,115.27190332970487
5938,3,97.73614700865102
5939,4,368.0365484721735
5940,1,115.26757725475258
5941,14,344.5923569781593
5942,8,108.4372484598378
5943,2,384.7127967475503
5944,2,361.82841555284
5945,2,363.7675226636731
5946,1,363.0321001250251
5947,8,391.94411420406755
5948,9,140.00714366309356
5949,13,107.47244455581735
5950,2,341.2235892642166
5951,12,100.78518649668223
5952,10,363.54229969349944
5953,2,384.9443949847728
5954,3,350.68081520225314
5955,3,61.11847001263391
5956,1,70.00684126292762
5957,2,362.44081962013917
5958,1,61.38302260504098
5959,7,348.52376227315665
5960,13,339.6765696953291
5961,3,342.09395008545016
5962,3,87.0292782437194
5963,11,353.53131712228185
5964,2,315.77447128523943
5965,9,341.8434745705811
5966,2,116.57286316128773
5967,4,104.82646553853398
5968,9,301.56000839135004
5969,2,329.3046431076041
5970,2,360.41761263206837
5971,1,370.1908187929632
5972,2,136.1754694506215
5973,3,363.82943433615867
5974,13,107.00719512495333
5975,2,343.6031727034955
5976,9,374.6472870349315
5977,3,311.04751706127695
5978,1,334.30339720089097
5979,2,334.7417741377122
5980,10,86.45905496739638
5981,11,331.8851948708029
5982,12,87.63801795161658
5983,1,73.25665562915808
5984,4,378.36409012888464
5985,2,328.0854151544849
5986,3,95.09679061017113
5987,7,374.8466747776621
5988,1,315.6090984952575
5989,3,338.55566664903796
5990,1,378.85070436358706
5991,2,132.8919737654576
5992,10,393.65042998594976
5993,2,311.70433407678115
5994,2,394.4351239740049
5995,11,330.62361104514656
5996,8,111.68500097389324
5997,3,329.6870776707416
5998,3,342.1977784073049
5999,3,92.06901157746867
6000,9,365.2066100124619
6001,3,106.52637083307825
6002,14,361.08437060173713
6003,9,355.2563429495743
6004,10,354.05090841145284
6005,3,393.6275877779096
6006,2,80.84917120959784
6007,7,86.7017719343724
6008,3,87.99513100824595
6009,9,328.32667051798046
6010,2,81.7742127998846
6011,5,103.37872863800783
6012,1,373.1278293067698
6013,6,354.13942407269286
6014,1,47.1812426459
6015,2,373.0509933334408
6016,10,384.0415436928769
6017,11,288.47986039639983
6018,11,335.4162114387793
6019,10,355.0107008588221
6020,1,392.03304894939555
6021,12,401.01961634005426
6022,13,341.8387521180392
6023,11,92.34296797668972
6024,12,346.97206747110897
6025,10,303.3440623939665
6026,1,340.5572335888119
6027,4,360.4204042420701
6028,13,327.4543955042733
6029,11,328.5125374902595
6030,1,136.80756007778623
6031,3,359.8513459777506
6032,10,351.4175102377453
6033,8,319.2736204752482
6034,3,104.58615245945661
6035,2,359.9877540793317
6036,6,348.47526906609323
6037,9,323.64966918236996
6038,2,337.00202792800917
6039,1,353.9717590908164
6040,2,105.22788161863095
6041,10,381.0217842421081
6042,11,358.8797588463612
6043,3,356.22491511256567
6044,8,329.30924044326093
6045,2,361.65969573761487
6046,3,342.427263308745
6047,9,111.35428343647423
6048,3,132.46701025459905
6049,8,370.2095298946471
6050,9,337.15554806402105
6051,10,319.88967578370546
6052,2,337.35776605747924
6053,10,93.83929174571196
6054,9,358.7026258952626
6055,7,349.9112535612136
6056,7,352.2562587037138
6057,11,373.8765884488943
6058,2,368.72579040917486
6059,3,394.9865235572357
6060,2,383.4668141388468
6061,12,306.8005989399383
6062,11,416.6050778044048
6063,1,340.3393339520187
6064,8,366.86717399448685
6065,9,100.96380748970282
6066,3,80.32474652228227
6067,2,345.5971838288033
6068,7,109.6208591384939
6069,9,85.47505185435016
6070,12,370.1865946828769
6071,9,339.3074685488905
6072,2,380.53816650109064
6073,2,354.84207804700225
6074,1,131.2811060902279
6075,10,316.5952214819839
6076,1,378.3032095290926
6077,11,74.99017825615775
6078,9,330.475696910897
6079,8,340.8202558332709
6080,3,386.5759845153583
6081,10,336.02010287001417
6082,7,368.23182552203247
6083,3,78.78718938685208
6084,2,337.1412415166783
6085,13,97.3459576473645
6086,8,330.601598970853
6087,13,316.56194823009673
6088,8,340.2608026837304
6089,2,301.92479812005746
6090,2,105.15845888200003
6091,2,325.2475021139149
6092,11,52.56145800965945
6093,13,332.3702695997247
6094,1,340.58370260899875
6095,2,146.57324743244493
6096,2,119.65708408320829
6097,3,67.72587139020675
6098,14,96.36991401408955
6099,9,62.475242134625795
6100,2,351.7291029296162
6101,1,305.77238334499333
6102,3,104.6809040225757
6103,8,317.23296678914494
6104,3,346.27475203242403
6105,8,97.48961238328732
6106,13,370.32173311274636
6107,8,78.30408991281023
6108,9,383.6820078404564
6109,2,338.8214846677768
6110,2,347.7953250927232
6111,2,121.42616994599675
6112,8,348.6477658583696
6113,14,352.2081813416966
6114,1,76.45149370970454
6115,2,381.6146715917572
6116,3,169.32101297836752
6117,14,381.89459333172607
6118,9,115.65358300738708
6119,1,103.186411800671
6120,11,358.4601837915126
6121,1,344.5209982754102
6122,2,324.51388542937804
6123,2,363.58070280816315
6124,1,394.0905904000874
6125,3,318.7835443716634
6126,2,341.0751257998356
6127,8,341.0890115108271
6128,2,68.76132659687096
6129,1,122.1977790513806
6130,9,65.51711001317673
6131,6,326.7756018182234
6132,7,93.33572177428671
6133,11,73.46190281377994
6134,8,84.71710167571973
6135,12,94.11921261555246
6136,15,115.11614557667279
6137,9,336.70643737350906
6138,11,337.22793106513524
6139,10,83.21175406563364
6140,4,277.4962303065391
6141,3,98.61559433996906
6142,7,135.5153012617152
6143,3,126.55649389094427
6144,2,387.04616481124754
6145,13,394.0419245737818
6146,10,363.6562949849928
6147,5,123.01500123311358
6148,2,160.0216318340495
6149,8,347.2411400320207
6150,9,329.2620773620158
6151,1,394.8160224953516
6152,9,306.37904809105623
6153,2,88.04138418322508
6154,3,100.35765064589778
6155,8,104.58883245519881
6156,11,363.8058707750741
6157,2,368.7843196229432
6158,9,133.89612151411018
6159,11,309.05656425389157
6160,2,373.60668046880824
6161,10,365.23500779040995
6162,12,114.03856598273737
6163,9,354.3025821281394
6164,10,373.12231581404444
6165,3,318.10866991355965
6166,10,372.09552431078606
6167,3,401.7808191735348
6168,2,135.94844889070606
6169,9,116.99665107044086
6170,3,330.7701695698879
6171,9,391.48391404163436
6172,11,358.49131389098926
6173,12,357.0047555182185
6174,11,132.3789630221264
6175,9,332.5943028333597
6176,13,354.89486894969986
6177,10,137.93350628354352
6178,3,362.2497498692411
6179,2,324.15586111196745
6180,10,354.22652797101705
6181,8,343.3223198731951
6182,4,385.13324026758494
6183,2,395.55577735525804
6184,2,339.22381670303065
6185,2,353.2132801549867
6186,10,88.19365877035139
6187,3,346.9995795020759
6188,3,82.4978492937287
6189,2,309.4349359832515
6190,2,91.72300688837996
6191,8,354.50107105860155
6192,3,328.04975108438356
6193,12,116.74392290059836
6194,3,364.72335723546394
6195,7,71.4712528960402
6196,14,87.80553777945369
6197,11,337.0792914734031
6198,9,328.0128286164858
6199,12,376.1520288801476
6200,10,386.9935880088243
6201,13,347.5457684915171
6202,1,146.47489330157208
6203,7,300.8036912189431
6204,12,114.82588057409998
6205,2,52.05406315242327
6206,1,23.521512746263824
6207,3,359.4862991146693
6208,1,357.32380019341514
6209,2,72.39438561848962
6210,9,330.17791532079417
6211,9,389.7041780189316
6212,11,341.8006087782958
6213,12,382.1044718085704
6214,8,131.23094502570703
6215,3,338.3666506914591
6216,1,87.12925180518019
6217,2,149.90504687320464
6218,8,361.6766861490344
6219,3,338.0371032576341
6220,1,349.34708937589625
6221,8,329.9497918068221
6222,11,321.5757076669753
6223,3,340.870049100428
6224,12,317.2973020609629
6225,1,126.43400168356196
6226,2,355.3301275406801
6227,2,339.2638390086601
6228,1,340.4103344242074
6229,6,343.4283389938944
6230,13,84.37314639763231
6231,1,115.109291802158
6232,10,385.69842547241933
6233,10,373.38685673567903
6234,2,369.314202340315
6235,12,102.94964636819323
6236,2,371.2996844213296
6237,8,108.99535139324115
6238,2,70.44353631301078
6239,10,107.31414048689356
6240,1,326.0844612504734
6241,13,337.4140791179007
6242,15,41.24847958116246
6243,10,345.3161852937468
6244,12,348.8557658052178
6245,10,344.7561941413586
6246,11,345.9257798775656
6247,7,104.92959359290275
6248,2,374.37561058914605
6249,1,135.87819653007872
6250,3,341.14811059609934
6251,4,298.08562997900475
6252,2,403.7083263906261
6253,1,89.36763054024996
6254,10,353.3990012962762
6255,3,337.8352254081546
6256,10,124.7124884484291
6257,11,116.32941655648678
6258,6,345.4573136984699
6259,2,71.07190930256995
6260,9,341.6268717607365
6261,2,402.388480124537
6262,10,326.78381094874203
6263,12,312.28502566642516
6264,1,322.78525019704574
6265,9,326.5767082746822
6266,2,332.1318228497538
6267,13,343.62912526769213
6268,12,95.16908463603897
6269,10,302.29180663588795
6270,6,64.5464440974394
6271,3,322.261742527209
6272,2,83.10730086652444
6273,12,361.8066540820563
6274,1,137.7009505091091
6275,1,49.293631461611575
6276,8,336.44824337535044
6277,9,320.30613468972655
6278,6,400.6360802946206
6279,2,309.8193082920981
6280,3,368.1499043772811
6281,10,354.4444245225933
6282,7,345.0581368242243
6283,14,369.1260677501875
6284,1,372.52323026626266
6285,11,371.1171979351988
6286,10,110.57507916753276
6287,2,365.6069127701776
6288,3,130.6398270612074
6289,12,364.16525918566566
6290,9,134.98539803201382
6291,1,359.0585452090531
6292,12,346.3907060853872
6293,12,118.00717728486568
6294,6,333.4704986685017
6295,1,324.5117178535563
6296,12,319.1449878871882
6297,2,94.70081052062936
6298,13,99.71532661659602
6299,9,82.16745672355538
6300,11,120.89797803825385
6301,11,325.54469271848563
6302,10,316.9122150466911
6303,15,318.8485900822713
6304,14,116.6651484157953
6305,2,62.638502708467136
6306,1,335.4953396917735
6307,8,377.26491265034474
6308,2,356.25930469973383
6309,10,352.5310807852296
6310,4,343.6621308144054
6311,13,341.3311840783438
6312,8,311.5788572058211
6313,2,377.67357270512423
6314,1,72.43953665098302
6315,1,336.5464004232605
6316,12,289.8476613390759
6317,10,343.44235947957003
6318,12,97.1269477794631
6319,2,352.6629543766118
6320,11,108.56914622007645
6321,9,346.1886725561231
6322,7,336.81236648842446
6323,1,378.81930375212016
6324,2,405.0338895439302
6325,8,128.41373569428652
6326,4,122.20269152072603
6327,3,89.31892744489986
6328,12,134.73789796937442
6329,2,86.99318101026019
6330,2,131.39144321267156
6331,2,100.67727566154521
6332,9,104.94718683290903
6333,13,264.04162371786816
6334,9,98.45672301256758
6335,13,308.9206923135606
6336,1,342.17311449901104
6337,3,292.51498721744053
6338,12,109.96075494898324
6339,9,369.5091992477277
6340,3,107.13529225093616
6341,9,341.29394622510233
6342,14,124.35773866233237
6343,6,344.59148487276804
6344,3,123.9162376762313
6345,1,363.3871457580916
6346,10,376.52572037599464
6347,10,390.7889807078665
6348,2,397.0189745207108
6349,11,356.94548055621067
6350,10,375.92223193342505
6351,9,351.3212185348418
6352,11,342.66035548494375
6353,3,368.4971562713997
6354,1,85.97134514814178
6355,1,332.7614165802946
6356,9,98.28713042711931
6357,1,118.38118970218366
6358,13,351.41011847474977
6359,14,353.7700113249433
6360,8,305.1959869107369
6361,14,78.98632253725786
6362,12,327.4158014483138
6363,13,358.6127074004736
6364,12,360.2771172004893
6365,1,72.09378418006034
6366,9,108.93598875910807
6367,9,362.06911572803693
6368,1,323.36371304622884
